Vendor,Department,Description,Check #,Check Date,Amount
MISC W&L EFFICIENCY REBATES,WATER ADMINISTRATION,TRB - 2704 Jonquil Pl - 5/24/2,651498,2022-05-27T00:00:00Z,150
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 2013 Hazelwood Dr - 5/18,651494,2022-05-27T00:00:00Z,374
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,SES - 4105 Glenview Ct - 5/19/,651500,2022-05-27T00:00:00Z,3994
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 408 Cedar Ln - 5/18/22,651492,2022-05-27T00:00:00Z,721
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 2801 W Broadway Apt E3 -,651497,2022-05-27T00:00:00Z,1013
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4313 W Tejon Cir Apt B -,651517,2022-05-27T00:00:00Z,690
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4313 W Tejon Cir Apt A -,651516,2022-05-27T00:00:00Z,672
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4308 W Tejon Cir Apt A -,651515,2022-05-27T00:00:00Z,531
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4300 W Tejon Cir Apt B -,651514,2022-05-27T00:00:00Z,596
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4308 W Tejon Cir Apt B -,651513,2022-05-27T00:00:00Z,939
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4301 W Tejon Cir Apt B -,651512,2022-05-27T00:00:00Z,795
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4309 W Tejon Cir Apt A -,651511,2022-05-27T00:00:00Z,716
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4309 W Tejon Cir Apt B -,651510,2022-05-27T00:00:00Z,666
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4305 W Tejon Cir Apt B -,651509,2022-05-27T00:00:00Z,696
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4305 W Tejon Cir Apt A -,651508,2022-05-27T00:00:00Z,653
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4301 W Tejon Cir Apt A -,651507,2022-05-27T00:00:00Z,924
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4300 W Tejon Cir Apt A -,651506,2022-05-27T00:00:00Z,758
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4304 W Tejon Cir Apt A -,651505,2022-05-27T00:00:00Z,596
MISC W&L EFFICIENCY REBATES,ELECTRIC ADMINISTRATION,HPR - 4304 W Tejon Cir Apt B -,651504,2022-05-27T00:00:00Z,596
MISC W&L EFFICIENCY REBATES,WATER ADMINISTRATION,IRR - 4707 Silver Cliff Dr - 5,651496,2022-05-27T00:00:00Z,100
MISC: AP RISK MANAGEMENT CLAIMS,FINANCE,DAMAGES 22GLNR016,651539,2022-05-27T00:00:00Z,634.98
EDM INTERNATIONAL INC,ELECTRIC TRANS & DISTRIB,Line phase equipment,651473,2022-05-27T00:00:00Z,7950
NABHOLZ CONSTRUCTION CORPORATION,PUBLIC WORKS AIRPORT,DESIGN-BUILD CONTRACT FOR NEW,13753,2022-05-27T00:00:00Z,2437535.77
TESSCO INCORPORATED,PUBLIC WORKS FLEET MAINTENANCE,RADIO ELECTRICAL PARTS AND SUP,13987,2022-07-01T00:00:00Z,117.33
IDEAL FIRE SERVICES,ELECTRIC TRANS & DISTRIB,Fire Alarm Monitoring,651485,2022-05-27T00:00:00Z,825
RETRIEVEX INC,FINANCE,CUSTOMER NO LCTC0780,651548,2022-05-27T00:00:00Z,19.95
RETRIEVEX INC,PUBLIC WORKS,CUSTOMER NO LCTC0780,651548,2022-05-27T00:00:00Z,7.1
RETRIEVEX INC,PUBLIC WORKS TRANSIT,CUSTOMER NO LCTC0780,651548,2022-05-27T00:00:00Z,30.21
RETRIEVEX INC,PUBLIC WORKS,CUSTOMER NO LCTC0780,651548,2022-05-27T00:00:00Z,61.55
JAZZ FORWARD INITIATIATIVE INCORPORATED,CONVENTION & TOURISM,tourism development sponsorshi,651489,2022-05-27T00:00:00Z,1000
SELCON CONSTRUCTION LLC,ELECTRIC TRANS & DISTRIB,WORK ORDER: DALCROSS 22020,651551,2022-05-27T00:00:00Z,10905.04
SHI INTERNATIONAL CORP,SEWER,CUSTOMER NO 1086548,13758,2022-05-27T00:00:00Z,1511.5
DNV GL ENERGY INSIGHTS USA INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 10558211,13744,2022-05-27T00:00:00Z,14547.18
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 6057,13749,2022-05-27T00:00:00Z,19.63
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 6057,13749,2022-05-27T00:00:00Z,120.14
MIDWEST WHEEL COMPANIES INC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 14339,13751,2022-05-27T00:00:00Z,353.78
MIDWEST WHEEL COMPANIES INC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 14339,13751,2022-05-27T00:00:00Z,197.97
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 16460456,651460,2022-05-27T00:00:00Z,15
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 16460447,651460,2022-05-27T00:00:00Z,18.01
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 16460456,651460,2022-05-27T00:00:00Z,15
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 16460412,651460,2022-05-27T00:00:00Z,96.84
BUCKET MEDIA INC,PUBLIC WORKS AIRPORT,Publishing & advertising for C,651456,2022-05-27T00:00:00Z,5522.3
GRAINGER INDUSTRIAL SUPPLY/COL,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 832722292,651481,2022-05-27T00:00:00Z,16
GRAINGER INDUSTRIAL SUPPLY/COL,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 832722292,651481,2022-05-27T00:00:00Z,4.78
GRAINGER INDUSTRIAL SUPPLY/COL,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 832722292,651481,2022-05-27T00:00:00Z,115.35
GRAINGER INDUSTRIAL SUPPLY/COL,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 832722292,651481,2022-05-27T00:00:00Z,317.6
ALTEC INDUSTRIES INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 10268,651441,2022-05-27T00:00:00Z,29813.44
CAROLINA SOFTWARE,SOLID WASTE,Computer Software & Supplies,651457,2022-05-27T00:00:00Z,1079.41
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 2094,13757,2022-05-27T00:00:00Z,398.93
SCHEPPERS INTERNATIONAL TRUCK CENTER,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 2094,13757,2022-05-27T00:00:00Z,1082.81
COUNTY OF BOONE,PUBLIC WORKS,Vault copies FY22 Public Works,651466,2022-05-27T00:00:00Z,57
COUNTY OF BOONE,ELECTRIC ADMINISTRATION,"Recording of easements, deeds",651466,2022-05-27T00:00:00Z,216
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO A2021,651451,2022-05-27T00:00:00Z,99.1
BOB MCCOSH CHEVROLET INC,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO A2021,651451,2022-05-27T00:00:00Z,56.66
ELECTRIC RESEARCH & MANUFACTURING COOPERATIVE,ELECTRIC TRANS & DISTRIB,Needed for stock per contract#,13746,2022-05-27T00:00:00Z,29290
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011029,651463,2022-05-27T00:00:00Z,14.95
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011030,651463,2022-05-27T00:00:00Z,13.65
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011031,651463,2022-05-27T00:00:00Z,13
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011075,651463,2022-05-27T00:00:00Z,11.05
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011077,651463,2022-05-27T00:00:00Z,16.9
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011145,651463,2022-05-27T00:00:00Z,16.25
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011206,651463,2022-05-27T00:00:00Z,16.25
MISSOURIAN PUBLISHING ASSOCIATION INC,FINANCE,ORD:31011146,651463,2022-05-27T00:00:00Z,15.6
WIESE USA INC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 156800,651559,2022-05-27T00:00:00Z,1997.12
4IMPRINT,HEALTH AND HUMAN SERVICES,ACCOUNT NO 3615789,651440,2022-05-27T00:00:00Z,2703.77
AMERICAN WATER TREATMENT INC,PUBLIC WORKS BUILDING MAINT,Water treatment of cooling tow,651445,2022-05-27T00:00:00Z,1214.5
GRAYBAR ELECTRIC CO,CAPITAL PROJECT,ACCOUNT NO 0000252311,651482,2022-05-27T00:00:00Z,3283.84
N H SCHEPPERS DISTRIBUTING COMPANY,PARKS & RECREATION,ACCOUNT NO 85000,13752,2022-05-27T00:00:00Z,1046.9
CURATORS OF THE UNIVERSITY OF MO,LAW,CUSTOMER NO 1943,651468,2022-05-27T00:00:00Z,36.5
CURATORS OF THE UNIVERSITY OF MO,PARKS & RECREATION,CUSTOMER NO 1943,651468,2022-05-27T00:00:00Z,100.26
CURATORS OF THE UNIVERSITY OF MO,PARKS & RECREATION,CUSTOMER NO 1943,651468,2022-05-27T00:00:00Z,40.4
CURATORS OF THE UNIVERSITY OF MO,PARKS & RECREATION,CUSTOMER NO 1943,651468,2022-05-27T00:00:00Z,91.32
MISC: AP RISK MANAGEMENT CLAIMS,FINANCE,DAMAGES 22GLNR015,651540,2022-05-27T00:00:00Z,600
AMERISOURCE RECEIVABLES FINANCIAL CORPORATION,HEALTH AND HUMAN SERVICES,CUSTOMER NO 100189251,651446,2022-05-27T00:00:00Z,708.2
THE DIRECTV GROUP INC,PARKS & RECREATION,ACCOUNT NO 034784911,651554,2022-05-27T00:00:00Z,104.98
THE DIRECTV GROUP INC,PUBLIC WORKS AIRPORT,ACCOUNT NO 003713680,651554,2022-05-27T00:00:00Z,154.99
PTG MISSOURI LLC,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 809711100,651546,2022-05-27T00:00:00Z,57.48
PTG MISSOURI LLC,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 809711100,651546,2022-05-27T00:00:00Z,53.77
PTG MISSOURI LLC,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 809711100,651546,2022-05-27T00:00:00Z,135.91
PTG MISSOURI LLC,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 809711100,651546,2022-05-27T00:00:00Z,381.87
XUAN HONG THI TO,POLICE,Applications of emblems onto o,651561,2022-05-27T00:00:00Z,50
"ANDY MOHR TRUCK CENTER, INC",PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 727392,651447,2022-05-27T00:00:00Z,15.32
"ANDY MOHR TRUCK CENTER, INC",PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO 727392,651447,2022-05-27T00:00:00Z,924.66
IDEAL FIRE SERVICES,PUBLIC WORKS PARKING,Parking garage alarm monitorin,651485,2022-05-27T00:00:00Z,1202
SPD ENTERPRISES LLC,PUBLIC WORKS TRANSIT,ACCOUNT NO 32924,651552,2022-05-27T00:00:00Z,58.5
BOPP COLLISION CENTER LLC,PUBLIC WORKS FLEET MAINTENANCE,BODY PARTS FOR INVENTORY AND S,651455,2022-05-27T00:00:00Z,1370.5
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 6057,13749,2022-05-27T00:00:00Z,260.19
MCLARTY CMFO LLC,POLICE,1FM5K8AB6NGA58350,13749,2022-05-27T00:00:00Z,37082
"PACE ANALYTICAL SERVICES, INC",SEWER,CUSTOMER NO 72-100679,651543,2022-05-27T00:00:00Z,294
AMERICAN DOCUMENT SOLUTIONS,STORM WATER,Printing services,651444,2022-05-27T00:00:00Z,594.6
EJ EQUIPMENT INC,SEWER,ACCOUNT NO COLUM002,651474,2022-05-27T00:00:00Z,490.39
"PROFESSIONAL TURF PRODUCTS, LP",PARKS & RECREATION,CUSTOMER NO 5002944,651545,2022-05-27T00:00:00Z,591.92
HAWKINS INC,PARKS & RECREATION,ONE TIME PO,651484,2022-05-27T00:00:00Z,436.38
"WASTEZERO, INC.",SOLID WASTE,Refuse & Recycling Bags,13761,2022-05-27T00:00:00Z,1807.1
"WASTEZERO, INC.",SOLID WASTE,Refuse & Recycling Bags,13761,2022-05-27T00:00:00Z,99401.68
BOBCAT OF ST. LOUIS,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NO COLUMO17,651452,2022-05-27T00:00:00Z,765.82
SAM GAINES CONSTRUCTION CO,CAPITAL PROJECT,4th Street Pedestrian Crossing,651550,2022-05-27T00:00:00Z,70979.5
ARROW TERMINAL LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 0301011,651449,2022-05-27T00:00:00Z,33.09
INLAND TRUCK PARTS & SERVICE,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 016783,651488,2022-05-27T00:00:00Z,8010.17
INLAND TRUCK PARTS & SERVICE,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 016783,651488,2022-05-27T00:00:00Z,2062.5
INLAND TRUCK PARTS & SERVICE,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 016803,651488,2022-05-27T00:00:00Z,136.88
BOONE CENTRAL TITLE COMPANY,CAPITAL PROJECT,LAND TITLE SEARCH AND CLOSING,651453,2022-05-27T00:00:00Z,150
BOONE CENTRAL TITLE COMPANY,CAPITAL PROJECT,LAND TITLE SEARCH AND CLOSING,651453,2022-05-27T00:00:00Z,150
BOONE CENTRAL TITLE COMPANY,CAPITAL PROJECT,LAND TITLE SEARCH AND CLOSING,651453,2022-05-27T00:00:00Z,150
BOONE CENTRAL TITLE COMPANY,CAPITAL PROJECT,LAND TITLE SEARCH AND CLOSING,651453,2022-05-27T00:00:00Z,150
BOONE CENTRAL TITLE COMPANY,CAPITAL PROJECT,LAND TITLE SEARCH AND CLOSING,651453,2022-05-27T00:00:00Z,150
WESTFALL COMPANY,SEWER,Pump seals,651558,2022-05-27T00:00:00Z,8384
BEE-SEEN SIGN INC,COMMUNITY DEVELOPMENT,JOB NUMBER 28901,651450,2022-05-27T00:00:00Z,260
BEE-SEEN SIGN INC,COMMUNITY DEVELOPMENT,JOB NUMBER 28902,651450,2022-05-27T00:00:00Z,260
EMERY SAPP & SONS INC,CAPITAL PROJECT,Discovery Parkway: Gans to New,13745,2022-05-27T00:00:00Z,164072.2
ED ROEHR AUTO RADIO CO,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NO 000000002998,651472,2022-05-27T00:00:00Z,363.6
ED ROEHR AUTO RADIO CO,POLICE,CUSTOMER NO 000000007049,651472,2022-05-27T00:00:00Z,469.7
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,4353.2
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,1088.3
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5443.6
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,4458.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,2146.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5782.2
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5443.6
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5656.4
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,6248
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5656.4
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5443.6
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,4353.2
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,4082.7
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,2146.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5570.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,4468.04
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,4458.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CUSTOMER NO 010070,13741,2022-05-27T00:00:00Z,5443.6
BOTTLING GROUP LLC,PUBLIC WORKS AIRPORT,CUST NO 3508515,13726,2022-05-24T00:00:00Z,334.36
BOTTLING GROUP LLC,PARKS & RECREATION,CUST NO 9476882,13726,2022-05-24T00:00:00Z,329.68
BOTTLING GROUP LLC,PARKS & RECREATION,CUST NO 9476882,13726,2022-05-24T00:00:00Z,435.24
ROLAND MACHINERY COMPANY,ELECTRIC TRANS & DISTRIB,ACCT NO 51174,13983,2022-07-01T00:00:00Z,300
ALAN B MESTDAGH,POLICE,FY22 - REPLACEMENT SHIELDS FOR,651373,2022-05-24T00:00:00Z,9880
PEOPLEREADY INC,SOLID WASTE,ACCT NO 000852052,13733,2022-05-24T00:00:00Z,7979
POMP'S TIRE SERVICE INC,PUBLIC WORKS FLEET MAINTENANCE,CUST NO 1965692,13735,2022-05-24T00:00:00Z,323.38
RI-MOR MULCH LLC,COMMUNITY DEVELOPMENT,MULCH FOR ADOPT-A-SPOTS,651429,2022-05-24T00:00:00Z,227
COLUMBIA INTERFAITH RESOURCE CENTER,HEALTH AND HUMAN SERVICES,Request for PO,651390,2022-05-24T00:00:00Z,24750
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,651426,2022-05-24T00:00:00Z,35
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,651426,2022-05-24T00:00:00Z,63
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,651426,2022-05-24T00:00:00Z,28
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,651426,2022-05-24T00:00:00Z,42
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,651426,2022-05-24T00:00:00Z,28
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,651426,2022-05-24T00:00:00Z,35
PIZZA HUT OF SE KANSAS,PARKS & RECREATION,Pizza for ARC Birthday Parties,651426,2022-05-24T00:00:00Z,49
COOK CONCRETE CONSTRUCTION,ELECTRIC TRANS & DISTRIB,repair services per contract 8,651394,2022-05-24T00:00:00Z,5822.68
COOK CONCRETE CONSTRUCTION,ELECTRIC TRANS & DISTRIB,repair services per contract 8,651394,2022-05-24T00:00:00Z,8263.83
COOK CONCRETE CONSTRUCTION,ELECTRIC TRANS & DISTRIB,repair services per contract 8,651394,2022-05-24T00:00:00Z,20354.71
COOK CONCRETE CONSTRUCTION,ELECTRIC TRANS & DISTRIB,repair services per contract 8,651394,2022-05-24T00:00:00Z,9352.7
COOK CONCRETE CONSTRUCTION,PUBLIC WORKS,STREET REPAIR-VARIOUS STREETS,651394,2022-05-24T00:00:00Z,48468.27
COOK CONCRETE CONSTRUCTION,PUBLIC WORKS,STREET REPAIR - VARIOUS STREET,651394,2022-05-24T00:00:00Z,47371.42
COOK CONCRETE CONSTRUCTION,PUBLIC WORKS,STREET REPAIR-VARIOUS LOCATION,651394,2022-05-24T00:00:00Z,46262.15
COOK CONCRETE CONSTRUCTION,PUBLIC WORKS,STREET REPAIR - VARIOUS LOCATI,651394,2022-05-24T00:00:00Z,46916.1
COOK CONCRETE CONSTRUCTION,CAPITAL PROJECT,CONCRETE STREET REPAIR - RANGE,651394,2022-05-24T00:00:00Z,32661.2
COOK CONCRETE CONSTRUCTION,PUBLIC WORKS,STREET REPAIR - VARIOUS LOCATI,651394,2022-05-24T00:00:00Z,41987.55
CROWN POWER & EQUIPMENT,WATER PRODUCTION,Supplemental budget item - tra,651396,2022-05-24T00:00:00Z,65211.7
ROYAL PAPERS INC,ELECTRIC TRANS & DISTRIB,CUST NO 52552,13736,2022-05-24T00:00:00Z,52.63
ROYAL PAPERS INC,POLICE,CUST NO 51964,13736,2022-05-24T00:00:00Z,92.14
ROYAL PAPERS INC,POLICE,CUST NO 51964,13736,2022-05-24T00:00:00Z,10
MIDWEST KENWORTH - COLUMBIA,PUBLIC WORKS FLEET MAINTENANCE,CUST NO 1416,651412,2022-05-24T00:00:00Z,4922.53
MISSISSIPPI LIME CO,WATER PRODUCTION,Quicklime as needed for WTP,13731,2022-05-24T00:00:00Z,6324.12
MISSISSIPPI LIME CO,WATER PRODUCTION,Quicklime as needed for WTP,13731,2022-05-24T00:00:00Z,6324.12
MISSISSIPPI LIME CO,WATER PRODUCTION,Quicklime as needed for WTP,13731,2022-05-24T00:00:00Z,6305.29
MISSISSIPPI LIME CO,WATER PRODUCTION,Quicklime as needed for WTP,13731,2022-05-24T00:00:00Z,6286.47
TIM HARRIS EXCAVATING & CONST,SEWER,PCCE #18 Spring Valley,651434,2022-05-24T00:00:00Z,27239.34
"FRONTYARD FEATURES, LLC",PARKS & RECREATION,Parks and Recreation Services,651399,2022-05-24T00:00:00Z,581.99
INDEPENDENT LIVING CENTER OF MID MI,COMMUNITY DEVELOPMENT,FY 2020 SIL Minor Home Repair,651400,2022-05-24T00:00:00Z,7376.82
J-SQUARED ENGINEERING LLC,PUBLIC WORKS PARKING,JOB ID 7TH & WALNUT ELEVATORS,651402,2022-05-24T00:00:00Z,5100
BOTTLING GROUP LLC,PARKS & RECREATION,CUST NO 9488317,13726,2022-05-24T00:00:00Z,236.36
BOTTLING GROUP LLC,PARKS & RECREATION,CUST NO 9476885,13726,2022-05-24T00:00:00Z,194.24
CATHOLIC CHARITIES FOUNDATION,HEALTH AND HUMAN SERVICES,Request for New PO,651385,2022-05-24T00:00:00Z,402.16
"SMARTSHEET, INC.",INFORMATION TECHNOLOGY,ACCOUNT ID 8693577,13738,2022-05-24T00:00:00Z,1800
"TUETH, KEENEY, COOPER, MOHAN & JACKSTADT, P.C.",LAW,Litigation services RE Steven,651437,2022-05-24T00:00:00Z,626
DSPORT LLC,FIRE,Radio engraving,13728,2022-05-24T00:00:00Z,8
NAUSER BEVERAGE COMPANY,PARKS & RECREATION,CUST 2222,651424,2022-05-24T00:00:00Z,114
NAUSER BEVERAGE COMPANY,PARKS & RECREATION,CUST 1008,651424,2022-05-24T00:00:00Z,194.7
NAUSER BEVERAGE COMPANY,PARKS & RECREATION,CUST 1008,651424,2022-05-24T00:00:00Z,57
NAUSER BEVERAGE COMPANY,PARKS & RECREATION,CUST 2222,651424,2022-05-24T00:00:00Z,256.3
NAUSER BEVERAGE COMPANY,PARKS & RECREATION,CUST 2222,651424,2022-05-24T00:00:00Z,19
M & M GOLF CARS LLC,PARKS & RECREATION,M&M Golf Cars,651408,2022-05-24T00:00:00Z,450
CINTAS CORPORATION NO 2,PUBLIC WORKS FLEET MAINTENANCE,UNIFORMS FOR FLEET OPS,651387,2022-05-24T00:00:00Z,96.21
"SENTINEL EMERGENCY SOLUTIONS, LLC",FIRE,Fire Boots Lion QR14,651432,2022-05-24T00:00:00Z,718
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,127.5
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,400
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,100
COLUMBIA LANDCARE LLC,PARKS & RECREATION,LANDCARE SERVICES CONTRACT 28/,651391,2022-05-24T00:00:00Z,85.5
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,180
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,480
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,230
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,217.5
COLUMBIA LANDCARE LLC,FIRE,Summer mowing at Fire Stations,651391,2022-05-24T00:00:00Z,127.5
MISSOURIAN PUBLISHING ASSOCIATION INC,CITY COUNCIL,ORD NO 31011183,651389,2022-05-24T00:00:00Z,343.65
MISSOURIAN PUBLISHING ASSOCIATION INC,COMMUNITY DEVELOPMENT,ORD 31011034,651389,2022-05-24T00:00:00Z,31.85
MISSOURIAN PUBLISHING ASSOCIATION INC,COMMUNITY DEVELOPMENT,4/14/22 A/R 1774159 ORD 310111,651389,2022-05-24T00:00:00Z,39.65
N H SCHEPPERS DISTRIBUTING COMPANY,PARKS & RECREATION,ACCT NO 76800,13732,2022-05-24T00:00:00Z,228.5
N H SCHEPPERS DISTRIBUTING COMPANY,PARKS & RECREATION,ACCT NO 76800,13732,2022-05-24T00:00:00Z,500.8
CURATORS OF THE UNIVERSITY OF MO,CITY COUNCIL,Printing Services,651397,2022-05-24T00:00:00Z,743.67
MATT THOMAS,CAPITAL PROJECT,Easement Acquistion  Per Ordin,651409,2022-05-24T00:00:00Z,942
MATT THOMAS,CAPITAL PROJECT,Easement Acquistion  Per Ordin,651409,2022-05-24T00:00:00Z,449
TRANSUNION RISK AND ALTERNATIVE DATA SOLUTIONS INC,POLICE,ACCT #189578,651436,2022-05-24T00:00:00Z,208.8
BLACK & VEATCH CORPORATOIN,ELECTRIC TRANS & DISTRIB,CLIENT REF 412035,13725,2022-05-24T00:00:00Z,5142
AIRTOUCH CELLULAR,PARKS & RECREATION,ACCOUNT NUMBER 542075023-00001,651372,2022-05-24T00:00:00Z,67.49
